Request Status,Time from request creation to planned pickup,Proposed Pickup Walk Distance,Destination Lat,Destination Lng,Request Creation Month,Request Creation Day,Request Creation Hour,Request Creation Minute,Request Creation Day Of Week,Time from pickup to dropoff
Cancelled,37.22,0.0,42.333343191,-71.097281836,2,25,0,11,1,8.32
Completed,27.08,49.2,42.346908255,-71.088532135,2,25,0,12,1,6.58
Completed,15.04,49.2,42.332511898999996,-71.111663841,2,25,0,15,1,21.57
Completed,33.17,49.2,42.33312434,-71.102290861,2,25,0,15,1,14.33
Completed,28.98,49.2,42.329564119,-71.090312451,2,25,0,19,1,24.97
Completed,6.2,49.2,42.344596773,-71.089981198,2,25,0,22,1,7.07
Completed,5.25,49.2,42.342231678,-71.101539508,2,25,0,23,1,20.55
Completed,39.86,49.2,42.32891843,-71.101913005,2,25,0,24,1,7.7
Completed,39.85,49.2,42.329579487,-71.104048379,2,25,0,24,1,8.13
Completed,39.81,49.2,42.336217434,-71.076894701,2,25,0,24,1,7.37
Completed,39.72,49.2,42.33611929,-71.077185385,2,25,0,24,1,7.72
Completed,39.27,49.2,42.332572375,-71.111781523,2,25,0,25,1,13.03
Completed,39.46,49.2,42.333126075,-71.102287173,2,25,0,25,1,14.13
Completed,38.94,49.2,42.345657369,-71.086067185,2,25,0,25,1,6.73
Completed,39.41,49.2,42.334560615,-71.10030435,2,25,0,25,1,7.95
Cancelled,39.27,49.2,42.342459914,-71.101286039,2,25,0,26,1,13.6
Completed,38.92,49.2,42.331905153,-71.110085025,2,25,0,26,1,23.53
Completed,35.78,49.2,42.334389602,-71.100891754,2,25,0,27,1,11.12
Cancelled,34.81,49.2,42.334477835,-71.096262597,2,25,0,28,1,10.37
Completed,34.74,49.2,42.342576882,-71.097497754,2,25,0,28,1,17.62
Completed,34.03,49.2,42.337776067,-71.099540591,2,25,0,28,1,17.85
Completed,36.07,49.2,42.32891843,-71.101913005,2,25,0,29,1,12.13
Cancelled,37.49,633.04,42.341717461,-71.088408753,2,25,0,29,1,5.52
Completed,35.92,49.2,42.332069233,-71.111665182,2,25,0,29,1,18.35
Completed,35.11,49.2,42.331623093,-71.097618118,2,25,0,30,1,12.8
Cancelled,33.74,49.2,42.332524044,-71.101687029,2,25,0,30,1,15.73
Cancelled,32.43,49.2,42.341594792,-71.098480113,2,25,0,31,1,24.87
Completed,32.99,193.52,42.330131726,-71.101869084,2,25,0,31,1,13.18
Completed,33.83,49.2,42.342459914,-71.101286039,2,25,0,31,1,9.82
Cancelled,30.01,49.2,42.332765452,-71.110431366,2,25,0,35,1,16.08
Completed,27.64,49.2,42.34569553,-71.086291149,2,25,0,37,1,4.9
Completed,23.78,49.2,42.346915936,-71.093527414,2,25,0,41,1,2.12
Completed,16.97,49.2,42.343793,-71.0981062,2,25,0,47,1,23.48
Completed,1.77,49.2,42.337777059,-71.099536903,2,25,0,49,1,13.32
Completed,16.34,49.2,42.332088565,-71.111503579,2,25,0,49,1,20.02
Completed,39.82,49.2,42.343011792,-71.095158197,2,25,0,50,1,7.83
Completed,38.58,49.2,42.332311882,-71.104880869,2,25,0,52,1,16.87
Cancelled,38.44,675.68,42.332088565,-71.111503579,2,25,0,52,1,16.18
Cancelled,37.38,49.2,42.326587696,-71.086509749,2,25,0,53,1,18.52
Completed,10.0,49.2,42.343864009,-71.097477637,2,25,0,54,1,21.85
Completed,36.41,42.64,42.346262991,-71.089512147,2,25,0,55,1,5.67
Completed,33.74,49.2,42.345369424,-71.084271781,2,25,0,56,1,8.77
Completed,36.39,49.2,42.332830884,-71.110135987,2,25,1,0,1,20.6
Completed,24.24,49.2,42.32224476,-71.103839502,2,25,1,6,1,25.53
Completed,5.55,49.2,42.329894769,-71.098885797,2,25,1,6,1,9.78
Completed,22.63,49.2,42.329894769,-71.098885797,2,25,1,7,1,15.72
Completed,4.09,49.2,42.334178933,-71.100555472,2,25,1,8,1,13.65
Cancelled,25.91,49.2,42.332088565,-71.111503579,2,25,1,10,1,18.38
Completed,30.55,49.2,42.342399696,-71.101471111,2,25,1,11,1,12.97
Completed,30.32,534.64,42.334178933,-71.095909216,2,25,1,12,1,13.42
Cancelled,23.0,49.2,42.341543989,-71.097757928,2,25,1,13,1,8.48
Completed,39.13,49.2,42.347035622,-71.093397662,2,25,1,15,1,7.47
Completed,20.78,49.2,42.344865145,-71.089912467,2,25,1,15,1,-0.22
Cancelled,36.82,672.4,42.3347157,-71.099918,2,25,1,16,1,6.97
Completed,37.14,49.2,42.342459914,-71.101286039,2,25,1,17,1,8.68
Cancelled,18.63,49.2,42.332294036,-71.111272238,2,25,1,17,1,15.4
Completed,33.08,49.2,42.3255771,-71.0881676,2,25,1,21,1,6.97
Completed,27.94,49.2,42.341594792,-71.098480113,2,25,1,26,1,11.0
Cancelled,27.85,49.2,42.326174981,-71.090253107,2,25,1,26,1,20.3
Completed,20.89,49.2,42.341516,-71.098307,2,25,1,33,1,13.13
Completed,15.84,49.2,42.345433109,-71.084517203,2,25,1,38,1,7.07
Completed,13.18,49.2,42.332521317,-71.110920198,2,25,1,41,1,19.97
Completed,13.17,49.2,42.331447611,-71.109336689,2,25,1,41,1,20.2
Completed,10.19,49.2,42.346916184,-71.093528755,2,25,1,44,1,7.0
Completed,10.0,78.72,42.347035622,-71.093397662,2,25,1,44,1,7.3
Completed,8.46,49.2,42.337777059,-71.099536903,2,25,1,46,1,10.28
Completed,39.94,49.2,42.337777059,-71.099536903,2,25,1,46,1,5.6
Completed,39.93,85.28,42.331462978,-71.108017378,2,25,1,46,1,8.08
Completed,39.91,49.2,42.332226868,-71.111665182,2,25,1,46,1,7.4
Completed,38.33,49.2,42.325786556,-71.088150591,2,25,1,48,1,22.13
Completed,5.35,85.28,42.33421611,-71.09907724,2,25,1,49,1,6.37
Completed,1.2,82.0,42.334389602,-71.100891754,2,25,1,55,1,8.82
Completed,4.33,49.2,42.333362523,-71.097252332,2,25,1,57,1,5.87
Completed,4.43,49.2,42.333508011,-71.101820134,2,25,1,57,1,12.82
Completed,4.28,49.2,42.334962122,-71.09576337,2,25,1,58,1,5.42
Completed,4.33,49.2,42.331409441,-71.103378162,2,25,1,59,1,17.73
Completed,25.94,49.2,42.332679447,-71.111452617,2,25,2,0,1,15.67
Cancelled,4.25,49.2,42.32891843,-71.101913005,2,25,2,1,1,19.8
Completed,18.75,49.2,42.335904166,-71.077357382,2,25,2,7,1,9.37
Completed,18.67,49.2,42.335904166,-71.077357382,2,25,2,7,1,9.37
Completed,9.66,49.2,42.346916,-71.0935274,2,25,2,16,1,12.28
Completed,32.68,49.2,42.332226868,-71.104763187,2,25,2,16,1,7.32
Completed,8.33,49.2,42.346637413,-71.088983752,2,25,2,18,1,10.42
Completed,23.43,49.2,42.347035622,-71.093397662,2,25,2,26,1,5.07
Completed,23.11,49.2,42.323512968,-71.086685099,2,25,2,26,1,20.03
Completed,23.1,49.2,42.323465373,-71.086720303,2,25,2,26,1,20.03
Completed,22.65,49.2,42.323465373,-71.086720303,2,25,2,26,1,21.32
Completed,21.52,49.2,42.346915936,-71.093527414,2,25,2,28,1,6.52
Completed,20.1,49.2,42.333171927,-71.102401838,2,25,2,29,1,17.02
Completed,21.02,49.2,42.332765452,-71.110431366,2,25,2,32,1,7.13
Completed,17.8,49.2,42.341717461,-71.088408753,2,25,2,35,1,1.88
Completed,14.53,49.2,42.332038995,-71.111556888,2,25,2,39,1,8.12
Completed,14.46,49.2,42.331577736,-71.109781265,2,25,2,39,1,10.13
Completed,36.95,49.2,42.33056003,-71.101193167,2,25,2,40,1,9.22
Completed,36.28,49.2,42.343792888,-71.09810628,2,25,2,49,1,18.08
Cancelled,35.19,49.2,42.33056003,-71.101193167,2,25,2,50,1,10.37
Cancelled,35.07,49.2,42.328006769,-71.098327227,2,25,2,50,1,15.37
Completed,34.93,49.2,42.337646451,-71.099632122,2,25,2,52,1,19.07
Completed,34.5,49.2,42.337777059,-71.099536903,2,25,2,53,1,18.37
Cancelled,21.3,49.2,42.33312434,-71.102290861,2,25,3,6,1,13.03
Cancelled,19.62,49.2,42.333132271,-71.102266386,2,25,3,8,1,13.58
Completed,6.89,49.2,42.326585961,-71.086513102,2,25,3,12,1,10.67
Completed,6.99,68.88,42.346633944,-71.093345694,2,25,3,12,1,8.3
Cancelled,6.74,49.2,42.345413285,-71.08410649,2,25,3,16,1,7.12
Completed,6.81,49.2,42.346915936,-71.093527414,2,25,3,16,1,12.55
Completed,31.47,49.2,42.332977117,-71.109850332,2,25,3,18,1,11.83
Completed,4.84,49.2,42.326587696,-71.086509749,2,25,3,20,1,21.52
Completed,6.32,49.2,42.328006769,-71.098327227,2,25,3,21,1,12.9
Completed,4.77,49.2,42.346061778,-71.094024628,2,25,3,22,1,9.67
Completed,30.96,49.2,42.343308174,-71.090748645,2,25,3,26,1,8.12
Completed,22.63,49.2,42.32891843,-71.101913005,2,25,3,35,1,14.18
Completed,22.47,49.2,42.332214227,-71.101870425,2,25,3,35,1,16.18
Completed,20.85,49.2,42.3314468,-71.1093404,2,25,3,36,1,20.97
Cancelled,20.36,49.2,42.332202826,-71.101894565,2,25,3,37,1,16.07
Completed,17.41,49.2,42.3344365,-71.0954823,2,25,3,44,1,6.85
Completed,16.94,49.2,42.337777059,-71.099536903,2,25,3,44,1,10.47
Completed,16.5,49.2,42.341594792,-71.098480113,2,25,3,44,1,15.4
Cancelled,8.89,49.2,42.332214475,-71.101867743,2,25,3,48,1,17.8
Completed,6.28,49.2,42.333320637,-71.102294885,2,25,3,51,1,17.12
Completed,10.37,505.12,42.333486943,-71.106926389,2,25,4,13,1,7.25
Completed,3.35,49.2,42.344669875,-71.082200781,2,25,4,24,1,6.92
Completed,6.0,49.2,42.325905785,-71.089881957,2,25,4,35,1,8.97
Completed,10.8,49.2,42.332214475,-71.101867743,2,25,4,37,1,7.4
Completed,10.46,49.2,42.332202826,-71.101894565,2,25,4,37,1,7.43
Completed,5.38,49.2,42.3453695,-71.0842718,2,25,4,39,1,6.6
Completed,4.96,49.2,42.335800073,-71.077209525,2,25,4,42,1,14.65
Completed,15.0,49.2,42.343011792,-71.095158197,2,25,4,44,1,7.85
Completed,15.01,49.2,42.346953106,-71.093556583,2,25,4,44,1,7.7
Completed,4.98,49.2,42.33312434,-71.102290861,2,25,4,50,1,7.92
Completed,7.35,49.2,42.343414236,-71.100173928,2,25,4,53,1,14.27
Completed,5.31,49.2,42.345497042,-71.104492284,2,25,4,57,1,16.67
Completed,4.6,49.2,42.346798233,-71.09365683,2,25,5,35,1,6.12
Completed,6.05,49.2,42.341515986,-71.09830711,2,25,5,44,1,5.73
Completed,4.04,49.2,42.333256692,-71.097016633,2,25,5,46,1,3.4
Completed,6.5,49.2,42.332830884,-71.110135987,2,25,5,48,1,6.53
Completed,6.94,141.04,42.334671649,-71.100232266,2,25,5,50,1,4.67
Completed,6.76,49.2,42.334670906,-71.100234948,2,25,5,50,1,4.67
Cancelled,5.73,49.2,42.334282781,-71.10085655,2,25,19,0,1,10.2
Completed,5.71,85.28,42.331497182,-71.105603389,2,25,19,0,1,12.1
Cancelled,5.75,49.2,42.334178933,-71.100555472,2,25,19,0,1,10.13
Completed,5.75,49.2,42.33188582,-71.105812266,2,25,19,0,1,12.2
Completed,5.74,49.2,42.341591818,-71.101072468,2,25,19,0,1,10.4
Completed,5.74,49.2,42.3341943,-71.100540049,2,25,19,0,1,10.13
Completed,5.72,49.2,42.346915936,-71.093527414,2,25,19,0,1,10.52
Completed,5.72,49.2,42.346916184,-71.093528755,2,25,19,0,1,10.52
Completed,1.73,49.2,42.327909108,-71.099150665,2,25,19,0,1,9.47
Completed,1.71,49.2,42.334389602,-71.100891754,2,25,19,1,1,9.68
Completed,1.7,49.2,42.329124407,-71.10191334,2,25,19,1,1,10.23
Completed,5.4,49.2,42.342398457,-71.101467758,2,25,19,1,1,25.55
Completed,1.67,49.2,42.327909108,-71.099150665,2,25,19,1,1,15.55
Completed,1.63,49.2,42.327655784,-71.107322685,2,25,19,1,1,19.22
Completed,1.7,49.2,42.329579487,-71.104048379,2,25,19,1,1,16.97
Completed,2.24,49.2,42.334282781,-71.10085655,2,25,19,6,1,10.4
Cancelled,35.66,49.2,42.342041108,-71.110611074,2,25,19,7,1,17.4
Cancelled,35.3,49.2,42.346565304,-71.093811058,2,25,19,7,1,12.35
Cancelled,35.27,49.2,42.332427,-71.096541,2,25,19,7,1,10.78
Completed,37.89,49.2,42.342514185,-71.09725669,2,25,19,8,1,19.55
Cancelled,35.55,49.2,42.32891843,-71.101913005,2,25,19,9,1,7.93
Cancelled,35.57,49.2,42.32891843,-71.101913005,2,25,19,9,1,7.93
Completed,35.42,62.32,42.342514185,-71.09725669,2,25,19,10,1,26.25
Completed,35.32,49.2,42.342514185,-71.09725669,2,25,19,10,1,26.05
Completed,9.98,49.2,42.335903174,-71.077354364,2,25,19,10,1,10.15
Completed,10.05,49.2,42.333741484,-71.097031385,2,25,19,10,1,6.93
Completed,34.2,49.2,42.3425143,-71.0972567,2,25,19,11,1,26.48
Completed,10.05,49.2,42.324248943,-71.111568622,2,25,19,11,1,11.77
Completed,9.94,49.2,42.348015644,-71.118531972,2,25,19,11,1,13.28
Completed,9.79,49.2,42.332524787,-71.111491174,2,25,19,11,1,12.33
Completed,35.82,49.2,42.341515986,-71.09830711,2,25,19,11,1,16.78
Completed,9.98,49.2,42.327730889,-71.092824005,2,25,19,11,1,16.13
Completed,9.88,49.2,42.331661263,-71.107192934,2,25,19,13,1,9.35
Completed,6.46,49.2,42.346633944,-71.093353406,2,25,19,14,1,9.0
Completed,6.5,49.2,42.344115781,-71.100348942,2,25,19,15,1,11.9
Completed,6.0,49.2,42.321185008,-71.106613241,2,25,19,16,1,25.48
Completed,4.96,49.2,42.329924017,-71.104326658,2,25,19,17,1,22.13
Completed,28.71,49.2,42.329579487,-71.104048379,2,25,19,18,1,15.07
Completed,3.62,49.2,42.333172423,-71.10239815,2,25,19,18,1,21.63
Completed,2.16,49.2,42.336158696,-71.077819727,2,25,19,19,1,24.7
Completed,22.26,49.2,42.334389602,-71.100891754,2,25,19,20,1,6.9
Completed,2.58,49.2,42.333320637,-71.102302596,2,25,19,20,1,22.28
Completed,2.71,49.2,42.346915936,-71.093527414,2,25,19,20,1,10.92
Completed,21.06,49.2,42.351671949,-71.123653986,2,25,19,21,1,13.27
Completed,2.71,49.2,42.346797985,-71.093658507,2,25,19,21,1,11.55
Cancelled,16.33,49.2,42.334673632,-71.100238301,2,25,19,21,1,7.47
Completed,17.93,49.2,42.331274607,-71.10347975,2,25,19,24,1,-4.38
Completed,30.69,49.2,42.318676239,-71.095761694,2,25,19,25,1,19.08
Completed,19.16,49.2,42.346915936,-71.093527414,2,25,19,26,1,24.12
Completed,15.34,49.2,42.342398457,-71.101467758,2,25,19,26,1,18.72
Completed,18.45,49.2,42.346915936,-71.093527414,2,25,19,26,1,23.72
Completed,14.81,49.2,42.342380614,-71.101500951,2,25,19,27,1,19.55
Completed,17.61,49.2,42.346915936,-71.093527414,2,25,19,27,1,23.83
Cancelled,27.53,49.2,42.332782801,-71.111580022,2,25,19,29,1,12.17
Completed,27.5,600.24,42.33166969,-71.109340377,2,25,19,29,1,19.9
Completed,15.92,649.44,42.346916,-71.0935274,2,25,19,29,1,23.97
Completed,35.34,49.2,42.330394707,-71.102882288,2,25,19,31,1,10.47
Completed,35.12,49.2,42.336154978,-71.077819727,2,25,19,31,1,19.45
Completed,35.01,49.2,42.32409922,-71.090747975,2,25,19,31,1,17.6
Cancelled,30.41,49.2,42.331625076,-71.11005988,2,25,19,32,1,8.78
Completed,30.06,49.2,42.334188104,-71.100524627,2,25,19,32,1,6.85
Cancelled,29.91,49.2,42.328767727,-71.101997159,2,25,19,32,1,10.9
Cancelled,29.56,49.2,42.334674871,-71.100234948,2,25,19,33,1,6.1
Completed,27.96,49.2,42.3301057,-71.104242504,2,25,19,34,1,11.63
Cancelled,26.78,337.84,42.330613072,-71.101286039,2,25,19,36,1,9.45
Cancelled,25.57,78.72,42.329924017,-71.104326658,2,25,19,37,1,11.32
Cancelled,24.58,49.2,42.334282781,-71.10085655,2,25,19,38,1,6.32
Cancelled,24.05,49.2,42.334388611,-71.100891083,2,25,19,39,1,6.85
Cancelled,23.14,49.2,42.334282781,-71.10085655,2,25,19,39,1,9.9
Completed,21.75,239.44,42.329925752,-71.104324311,2,25,19,41,1,13.05
Completed,21.49,49.2,42.326624877,-71.104257256,2,25,19,41,1,19.87
Completed,29.58,49.2,42.342982798,-71.097534969,2,25,19,41,1,9.87
Completed,28.83,49.2,42.331274607,-71.10347975,2,25,19,42,1,9.58
Completed,18.19,49.2,42.326624877,-71.104257256,2,25,19,44,1,19.5
Completed,25.1,49.2,42.346953106,-71.093556583,2,25,19,45,1,10.03
Completed,25.24,49.2,42.346595783,-71.093429513,2,25,19,46,1,10.35
Completed,24.37,49.2,42.333240581,-71.102584898,2,25,19,46,1,3.05
Completed,24.23,49.2,42.333241325,-71.102583893,2,25,19,46,1,3.27
Completed,6.0,49.2,42.344669875,-71.082200781,2,25,19,47,1,4.93
Completed,5.26,49.2,42.341282046,-71.080499925,2,25,19,48,1,8.63
Completed,23.14,49.2,42.346061778,-71.09403234,2,25,19,49,1,11.45
Completed,20.63,49.2,42.331274607,-71.10347975,2,25,19,50,1,8.87
Completed,20.39,49.2,42.343720776,-71.097959094,2,25,19,51,1,13.37
Completed,4.18,49.2,42.333384334,-71.111439876,2,25,19,52,1,21.13
Completed,3.39,49.2,42.332511898999996,-71.111663841,2,25,19,52,1,20.78
Completed,13.78,49.2,42.327909108,-71.099150665,2,25,19,52,1,11.22
Completed,32.69,49.2,42.345647952,-71.08601287,2,25,19,52,1,9.78
Completed,19.01,49.2,42.342459914,-71.101286039,2,25,19,53,1,17.08
Completed,2.88,49.2,42.331506601,-71.111833155,2,25,19,53,1,21.07
Completed,8.07,49.2,42.327601748,-71.10388577,2,25,19,55,1,17.8
Completed,16.71,49.2,42.344115781,-71.100348942,2,25,19,55,1,18.3
Completed,16.45,49.2,42.346916184,-71.093528755,2,25,19,55,1,9.6
Completed,33.35,68.88,42.345905417,-71.085777171,2,25,19,55,1,7.73
Completed,33.4,49.2,42.346279098,-71.09439075,2,25,19,56,1,13.92
Cancelled,33.47,49.2,42.342315191,-71.101621985,2,25,19,56,1,19.6
Completed,33.23,49.2,42.34756937,-71.120358557,2,25,19,57,1,26.88
Completed,14.37,49.2,42.347035622,-71.093397662,2,25,19,57,1,8.65
Completed,7.88,72.16,42.328656434,-71.100383475,2,25,19,58,1,9.75
Completed,32.51,49.2,42.345535203,-71.08443439,2,25,19,59,1,7.53
Completed,3.83,49.2,42.334389602,-71.100891754,2,25,19,59,1,7.58
Completed,31.07,49.2,42.335904166,-71.077357382,2,25,19,59,1,10.15
Completed,11.1,49.2,42.343119094,-71.097250655,2,25,20,0,1,12.08
Completed,10.54,49.2,42.333066591,-71.097485684,2,25,20,1,1,6.88
Cancelled,33.42,49.2,42.353669496,-71.078139246,2,25,20,1,1,21.18
Completed,10.48,49.2,42.3298618,-71.0990579,2,25,20,1,1,8.82
Completed,10.15,49.2,42.330490381,-71.10304255,2,25,20,2,1,11.5
Completed,9.94,49.2,42.329579487,-71.104048379,2,25,20,2,1,13.32
Completed,9.88,49.2,42.331668947,-71.109336689,2,25,20,2,1,15.43
Completed,9.74,49.2,42.322681546,-71.109047011,2,25,20,2,1,24.07
Completed,9.28,49.2,42.332510908,-71.111661494,2,25,20,3,1,20.48
Completed,25.26,49.2,42.327385108,-71.101634391,2,25,20,5,1,12.72
Completed,6.62,49.2,42.346596031,-71.093432531,2,25,20,5,1,7.68
Completed,6.92,49.2,42.333735287,-71.096665263,2,25,20,5,1,7.52
Completed,25.32,49.2,42.324108392,-71.108017378,2,25,20,5,1,16.62
Completed,28.53,49.2,42.331513541,-71.09759599,2,25,20,6,1,7.37
Completed,28.49,49.2,42.332495541,-71.096829548,2,25,20,6,1,7.07
Completed,28.41,49.2,42.326587696,-71.086509749,2,25,20,6,1,9.9
Completed,28.3,49.2,42.3342829,-71.1008566,2,25,20,6,1,7.18
Completed,4.52,49.2,42.332510908,-71.111661494,2,25,20,8,1,20.12
Cancelled,4.1,49.2,42.332510908,-71.111661494,2,25,20,8,1,20.27
Cancelled,23.23,49.2,42.333199438,-71.096905991,2,25,20,9,1,5.67
Cancelled,22.75,49.2,42.332304942,-71.111870371,2,25,20,9,1,11.68
Cancelled,22.0,49.2,42.327062872,-71.089993604,2,25,20,10,1,21.12
Completed,20.84,49.2,42.34608631,-71.094461828,2,25,20,10,1,13.27
Completed,1.69,49.2,42.332510908,-71.111661494,2,25,20,10,1,20.88
Completed,25.16,49.2,42.360451811,-71.066664755,2,25,20,11,1,18.9
Completed,27.95,49.2,42.345959189,-71.10475447,2,25,20,11,1,10.7
Completed,28.35,49.2,42.345398912,-71.104332358,2,25,20,11,1,9.58
Completed,28.08,49.2,42.345758471,-71.104953624,2,25,20,12,1,9.65
Completed,28.07,49.2,42.345433357,-71.104451045,2,25,20,12,1,9.38
Completed,21.99,49.2,42.328745171,-71.098825783,2,25,20,12,1,10.92
Completed,18.83,49.2,42.346953106,-71.093556583,2,25,20,12,1,11.58
Completed,25.33,49.2,42.346000572,-71.086509749,2,25,20,13,1,9.07
Completed,19.25,49.2,42.334282781,-71.10085655,2,25,20,13,1,7.48
Completed,26.54,49.2,42.352164528,-71.123492047,2,25,20,13,1,19.05
Cancelled,24.74,518.24,42.341645842,-71.098253801,2,25,20,15,1,8.05
Completed,18.85,49.2,42.336282615,-71.078140251,2,25,20,15,1,14.87
Completed,18.01,49.2,42.33143621,-71.098289341,2,25,20,16,1,3.78
Completed,14.94,49.2,42.346798233,-71.09365683,2,25,20,16,1,11.75
Completed,17.65,49.2,42.325575858,-71.060742773,2,25,20,17,1,29.2
Completed,29.48,49.2,42.33056003,-71.101193167,2,25,20,17,1,12.25
Completed,22.79,49.2,42.343201615,-71.09623678,2,25,20,17,1,7.9
Cancelled,21.09,49.2,42.346798233,-71.09365683,2,25,20,17,1,13.68
Cancelled,20.96,49.2,42.346595783,-71.093429513,2,25,20,17,1,13.23
Completed,29.1,49.2,42.319460612,-71.080917343,2,25,20,17,1,22.45
Completed,13.94,49.2,42.334282781,-71.10085655,2,25,20,20,1,3.32
Completed,17.23,49.2,42.343793,-71.0981062,2,25,20,21,1,14.62
Completed,17.05,68.88,42.342459914,-71.101286039,2,25,20,21,1,17.1
Completed,13.13,49.2,42.331677374,-71.109409444,2,25,20,21,1,21.5
Completed,9.74,49.2,42.3470357,-71.0933977,2,25,20,21,1,12.3
Cancelled,26.51,49.2,42.331693485,-71.099841669,2,25,20,22,1,11.78
Completed,10.21,49.2,42.327880851,-71.092765667,2,25,20,22,1,22.12
Cancelled,10.16,49.2,42.33368547,-71.082219221,2,25,20,22,1,5.62
Completed,9.93,49.2,42.333049737,-71.097487696,2,25,20,22,1,6.15
Cancelled,25.8,49.2,42.331693485,-71.099841669,2,25,20,23,1,18.4
Cancelled,17.16,49.2,42.343254399,-71.099031642,2,25,20,23,1,9.72
Completed,15.71,49.2,42.346365084,-71.094136946,2,25,20,23,1,15.13
Completed,9.33,49.2,42.328750624,-71.100644656,2,25,20,23,1,20.47
Completed,34.13,49.2,42.343292314,-71.087313741,2,25,20,23,1,8.33
Completed,8.73,68.88,42.332657884,-71.109363511,2,25,20,23,1,16.83
Completed,7.51,49.2,42.346798233,-71.09365683,2,25,20,24,1,13.65
Completed,24.04,49.2,42.32891843,-71.10191334,2,25,20,24,1,24.95
Completed,7.69,49.2,42.334282781,-71.10085655,2,25,20,24,1,10.57
Completed,13.98,49.2,42.346915936,-71.093527414,2,25,20,25,1,13.13
Completed,13.57,49.2,42.346953106,-71.093556583,2,25,20,25,1,13.75
Completed,6.02,49.2,42.347035622,-71.093397662,2,25,20,25,1,12.32
Completed,6.58,49.2,42.333137724,-71.097694561,2,25,20,26,1,8.52
Completed,33.96,49.2,42.341668641,-71.100667454,2,25,20,26,1,19.22
Completed,33.98,49.2,42.341667154,-71.100669801,2,25,20,26,1,19.38
Completed,4.93,49.2,42.346954345,-71.093559265,2,25,20,26,1,14.73
Completed,33.91,49.2,42.341668641,-71.100667454,2,25,20,27,1,20.07
Completed,34.04,49.2,42.33649402,-71.122838594,2,25,20,27,1,29.88
Cancelled,34.02,49.2,42.342459914,-71.101286039,2,25,20,28,1,22.03
Completed,33.68,49.2,42.351777997,-71.123681813,2,25,20,29,1,31.55
Completed,29.64,49.2,42.343793,-71.0981062,2,25,20,31,1,15.93
Completed,29.72,49.2,42.325535702,-71.08825352,2,25,20,31,1,29.4
Completed,2.41,442.8,42.327507061,-71.103422083,2,25,20,32,1,16.42
Completed,29.66,49.2,42.346753134,-71.093460359,2,25,20,32,1,14.12
Cancelled,29.64,49.2,42.346915936,-71.093527414,2,25,20,32,1,14.12
Completed,30.89,49.2,42.333320637,-71.102294885,2,25,20,33,1,7.73
Completed,15.08,49.2,42.331622102,-71.097618788,2,25,20,34,1,9.75
Completed,30.17,49.2,42.329578495,-71.10404972,2,25,20,34,1,12.18
Completed,31.49,49.2,42.341684006,-71.100620851,2,25,20,34,1,21.72
Completed,30.75,49.2,42.345535203,-71.089713983,2,25,20,35,1,6.17
Cancelled,29.91,49.2,42.329924017,-71.104326658,2,25,20,35,1,15.83
Completed,13.67,82.0,42.328578852,-71.100799553,2,25,20,35,1,18.82
Completed,31.28,49.2,42.345785729,-71.104643829,2,25,20,35,1,24.37
Completed,29.79,49.2,42.331447611,-71.109336689,2,25,20,36,1,22.85
Cancelled,39.26,49.2,42.331652093,-71.111653782,2,25,20,36,1,8.98
Completed,26.78,49.2,42.346915936,-71.093527414,2,25,20,36,1,14.6
Completed,26.46,49.2,42.343792888,-71.09810628,2,25,20,36,1,17.53
Cancelled,3.21,49.2,42.345195714,-71.090331897,2,25,20,36,1,3.95
Completed,3.13,587.12,42.342459914,-71.101286039,2,25,20,36,1,11.78
Cancelled,26.26,49.2,42.346916,-71.0935274,2,25,20,37,1,14.88
Completed,28.68,49.2,42.345501006,-71.089492701,2,25,20,37,1,7.13
Cancelled,26.43,49.2,42.3469531,-71.0935567,2,25,20,37,1,15.58
Completed,26.39,49.2,42.343792888,-71.09810628,2,25,20,37,1,18.22
Completed,39.16,49.2,42.360224135,-71.085761413,2,25,20,37,1,12.62
